seed,method,display_name,source_method,sample_index,true_id,pred_id,true_label,costly_pred_label,critical_cost,predicted_id,margin,is_positive_margin,checkpoint_path,metric_path
44,CE,CE,ce_anchor_pmi20,491,15,6,68382-0227,53489-0156,8.0,15,3.055478096008301,True,checkpoints/pmi20_run_ce_anchor_pmi20_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_ce_anchor_pmi20_lr5e5_s44_05-04_10-08/metrics_20260504_100834_cross_entropy.json
44,CE,CE,ce_anchor_pmi20,492,15,6,68382-0227,53489-0156,8.0,15,0.35037994384765625,True,checkpoints/pmi20_run_ce_anchor_pmi20_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_ce_anchor_pmi20_lr5e5_s44_05-04_10-08/metrics_20260504_100834_cross_entropy.json
44,CE,CE,ce_anchor_pmi20,493,15,6,68382-0227,53489-0156,8.0,15,5.396338701248169,True,checkpoints/pmi20_run_ce_anchor_pmi20_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_ce_anchor_pmi20_lr5e5_s44_05-04_10-08/metrics_20260504_100834_cross_entropy.json
44,CE,CE,ce_anchor_pmi20,494,15,6,68382-0227,53489-0156,8.0,15,5.425148010253906,True,checkpoints/pmi20_run_ce_anchor_pmi20_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_ce_anchor_pmi20_lr5e5_s44_05-04_10-08/metrics_20260504_100834_cross_entropy.json
44,CE,CE,ce_anchor_pmi20,495,15,6,68382-0227,53489-0156,8.0,15,4.332436561584473,True,checkpoints/pmi20_run_ce_anchor_pmi20_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_ce_anchor_pmi20_lr5e5_s44_05-04_10-08/metrics_20260504_100834_cross_entropy.json
44,CE,CE,ce_anchor_pmi20,496,15,6,68382-0227,53489-0156,8.0,15,1.723221778869629,True,checkpoints/pmi20_run_ce_anchor_pmi20_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_ce_anchor_pmi20_lr5e5_s44_05-04_10-08/metrics_20260504_100834_cross_entropy.json
44,CE,CE,ce_anchor_pmi20,497,15,6,68382-0227,53489-0156,8.0,15,6.880874872207642,True,checkpoints/pmi20_run_ce_anchor_pmi20_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_ce_anchor_pmi20_lr5e5_s44_05-04_10-08/metrics_20260504_100834_cross_entropy.json
44,CE,CE,ce_anchor_pmi20,498,15,6,68382-0227,53489-0156,8.0,15,3.9316205978393555,True,checkpoints/pmi20_run_ce_anchor_pmi20_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_ce_anchor_pmi20_lr5e5_s44_05-04_10-08/metrics_20260504_100834_cross_entropy.json
44,CE,CE,ce_anchor_pmi20,499,15,6,68382-0227,53489-0156,8.0,15,4.686506986618042,True,checkpoints/pmi20_run_ce_anchor_pmi20_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_ce_anchor_pmi20_lr5e5_s44_05-04_10-08/metrics_20260504_100834_cross_entropy.json
44,CE,CE,ce_anchor_pmi20,500,15,6,68382-0227,53489-0156,8.0,15,5.435565948486328,True,checkpoints/pmi20_run_ce_anchor_pmi20_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_ce_anchor_pmi20_lr5e5_s44_05-04_10-08/metrics_20260504_100834_cross_entropy.json
44,CE,CE,ce_anchor_pmi20,501,15,6,68382-0227,53489-0156,8.0,15,5.939100742340088,True,checkpoints/pmi20_run_ce_anchor_pmi20_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_ce_anchor_pmi20_lr5e5_s44_05-04_10-08/metrics_20260504_100834_cross_entropy.json
44,CE,CE,ce_anchor_pmi20,502,15,6,68382-0227,53489-0156,8.0,15,4.884034156799316,True,checkpoints/pmi20_run_ce_anchor_pmi20_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_ce_anchor_pmi20_lr5e5_s44_05-04_10-08/metrics_20260504_100834_cross_entropy.json
44,CE,CE,ce_anchor_pmi20,503,15,6,68382-0227,53489-0156,8.0,15,4.471129417419434,True,checkpoints/pmi20_run_ce_anchor_pmi20_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_ce_anchor_pmi20_lr5e5_s44_05-04_10-08/metrics_20260504_100834_cross_entropy.json
44,CE,CE,ce_anchor_pmi20,504,15,6,68382-0227,53489-0156,8.0,15,2.722989082336426,True,checkpoints/pmi20_run_ce_anchor_pmi20_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_ce_anchor_pmi20_lr5e5_s44_05-04_10-08/metrics_20260504_100834_cross_entropy.json
44,CE,CE,ce_anchor_pmi20,505,15,6,68382-0227,53489-0156,8.0,15,2.8749547004699707,True,checkpoints/pmi20_run_ce_anchor_pmi20_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_ce_anchor_pmi20_lr5e5_s44_05-04_10-08/metrics_20260504_100834_cross_entropy.json
44,CE,CE,ce_anchor_pmi20,506,15,6,68382-0227,53489-0156,8.0,15,2.0074968338012695,True,checkpoints/pmi20_run_ce_anchor_pmi20_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_ce_anchor_pmi20_lr5e5_s44_05-04_10-08/metrics_20260504_100834_cross_entropy.json
44,CE,CE,ce_anchor_pmi20,507,15,6,68382-0227,53489-0156,8.0,15,3.4779257774353027,True,checkpoints/pmi20_run_ce_anchor_pmi20_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_ce_anchor_pmi20_lr5e5_s44_05-04_10-08/metrics_20260504_100834_cross_entropy.json
44,CE,CE,ce_anchor_pmi20,508,15,6,68382-0227,53489-0156,8.0,15,1.4818568229675293,True,checkpoints/pmi20_run_ce_anchor_pmi20_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_ce_anchor_pmi20_lr5e5_s44_05-04_10-08/metrics_20260504_100834_cross_entropy.json
44,CE,CE,ce_anchor_pmi20,509,15,6,68382-0227,53489-0156,8.0,15,2.9590816497802734,True,checkpoints/pmi20_run_ce_anchor_pmi20_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_ce_anchor_pmi20_lr5e5_s44_05-04_10-08/metrics_20260504_100834_cross_entropy.json
44,CE,CE,ce_anchor_pmi20,510,15,6,68382-0227,53489-0156,8.0,15,4.718514919281006,True,checkpoints/pmi20_run_ce_anchor_pmi20_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_ce_anchor_pmi20_lr5e5_s44_05-04_10-08/metrics_20260504_100834_cross_entropy.json
44,CE,CE,ce_anchor_pmi20,511,15,6,68382-0227,53489-0156,8.0,15,5.986979007720947,True,checkpoints/pmi20_run_ce_anchor_pmi20_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_ce_anchor_pmi20_lr5e5_s44_05-04_10-08/metrics_20260504_100834_cross_entropy.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,160,5,2,50111-0434,00591-0461,10.0,5,8.280285894870758,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,161,5,2,50111-0434,00591-0461,10.0,5,8.485284686088562,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,162,5,2,50111-0434,00591-0461,10.0,5,9.38025163859129,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,163,5,2,50111-0434,00591-0461,10.0,5,9.72679853439331,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,164,5,2,50111-0434,00591-0461,10.0,5,10.220792293548584,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,165,5,2,50111-0434,00591-0461,10.0,5,9.370362609624863,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,166,5,2,50111-0434,00591-0461,10.0,5,9.516728043556213,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,167,5,2,50111-0434,00591-0461,10.0,5,6.798492908477783,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,168,5,2,50111-0434,00591-0461,10.0,5,9.162649232894182,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,169,5,2,50111-0434,00591-0461,10.0,5,8.443126201629639,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,170,5,2,50111-0434,00591-0461,10.0,5,8.845617204904556,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,171,5,2,50111-0434,00591-0461,10.0,5,9.938855439424515,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,172,5,2,50111-0434,00591-0461,10.0,5,6.292035341262817,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,173,5,2,50111-0434,00591-0461,10.0,5,7.696546494960785,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,174,5,2,50111-0434,00591-0461,10.0,5,8.804639548063278,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,175,5,2,50111-0434,00591-0461,10.0,5,8.958575516939163,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,176,5,2,50111-0434,00591-0461,10.0,5,4.966108083724976,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,177,5,2,50111-0434,00591-0461,10.0,5,9.01372966170311,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,178,5,2,50111-0434,00591-0461,10.0,5,4.8523454666137695,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,179,5,2,50111-0434,00591-0461,10.0,5,9.315932251513004,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,180,5,2,50111-0434,00591-0461,10.0,5,8.277690768241882,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,181,5,2,50111-0434,00591-0461,10.0,5,8.8562051653862,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,182,5,2,50111-0434,00591-0461,10.0,5,8.388657331466675,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,183,5,2,50111-0434,00591-0461,10.0,5,8.95656430721283,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,184,5,2,50111-0434,00591-0461,10.0,5,5.5319907665252686,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,185,5,2,50111-0434,00591-0461,10.0,5,8.335594058036804,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,186,5,2,50111-0434,00591-0461,10.0,5,6.434186697006226,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,187,5,2,50111-0434,00591-0461,10.0,5,9.682571075856686,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,188,5,2,50111-0434,00591-0461,10.0,5,8.77121615409851,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,189,5,2,50111-0434,00591-0461,10.0,5,4.699519872665405,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,190,5,2,50111-0434,00591-0461,10.0,5,8.352830410003662,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,191,5,2,50111-0434,00591-0461,10.0,5,9.346694067120552,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,192,6,15,53489-0156,68382-0227,10.0,6,9.448541209101677,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,193,6,15,53489-0156,68382-0227,10.0,6,10.067930102348328,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,194,6,15,53489-0156,68382-0227,10.0,6,10.214478954672813,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,195,6,15,53489-0156,68382-0227,10.0,6,8.960505746304989,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,196,6,15,53489-0156,68382-0227,10.0,6,10.606005489826202,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,197,6,15,53489-0156,68382-0227,10.0,6,7.607291996479034,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,198,6,15,53489-0156,68382-0227,10.0,6,10.714439153671265,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,199,6,15,53489-0156,68382-0227,10.0,6,9.760014653205872,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,200,6,15,53489-0156,68382-0227,10.0,16,2.875185549259186,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,201,6,15,53489-0156,68382-0227,10.0,6,10.197559714317322,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,202,6,15,53489-0156,68382-0227,10.0,6,8.788058876991272,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,203,6,15,53489-0156,68382-0227,10.0,6,9.92866963148117,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,204,6,15,53489-0156,68382-0227,10.0,6,9.451990842819214,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,205,6,15,53489-0156,68382-0227,10.0,6,11.037246584892273,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,206,6,15,53489-0156,68382-0227,10.0,6,9.326043292880058,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,207,6,15,53489-0156,68382-0227,10.0,6,10.0638248026371,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,208,6,15,53489-0156,68382-0227,10.0,6,9.656795054674149,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,209,6,15,53489-0156,68382-0227,10.0,6,9.469209671020508,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,210,6,15,53489-0156,68382-0227,10.0,6,9.216837048530579,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
44,cost_sensitive_regularized_ce,cost-sensitive regularized CE,cost_sensitive_regularized_ce,211,6,15,53489-0156,68382-0227,10.0,6,7.835199594497681,True,checkpoints/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44,results/pmi20_sota_convnext_base_test/pmi20_run_cost_sensitive_regularized_ce_lr5e5_s44_05-04_10-28/metrics_20260504_102841_cost_sensitive_regularized_ce.json
