phase,dataset,model_family,model_checkpoint,method,decision_mode,nicme_logit_cost_scale,cs_lambda,target_class,class_names,cost_matrix_C_true_pred,target_recall_floor,accuracy_floor,accuracy_floor_metric,floor_accuracy_value,target_recall_floor_met,accuracy_floor_met,all_floors_met,normalized_atc,atc,target_recall,target_fnr,target_precision,target_fpr,accuracy,balanced_accuracy,macro_f1,selection_score,auroc,auprc,nll,brier,ece,temperature,confusion_matrix,run,metrics_file,config_file,elapsed_seconds,best_val_selection_score,best_val_normalized_atc,best_val_target_recall,best_val_target_fnr,best_val_accuracy,best_val_balanced_accuracy,best_val_epoch,last_val_selection_score,last_val_normalized_atc,last_val_target_recall,last_val_accuracy
stop2a_nicme_tuning,breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_hybrid,argmax,0.025,0.1,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.796875,False,False,False,0.0484375,0.484375,0.9375,0.0625,0.7317073170731707,0.34375,0.796875,0.796875,0.7927770859277707,0.055484765624999995,0.923828125,0.9398330733594319,0.6091516100877505,0.4172123911203928,0.23843221925199032,,"[[21, 11], [2, 30]]",stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.025_l0.1_04-28_06-48,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.025_l0.1_04-28_06-48/metrics_20260428_064845_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/043_stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.025_l0.1.json,45.4021430015564,0.01767,0.01719,1.0,0.0,0.8281,0.8281,5.0,0.01767,0.01719,1.0,0.8281
stop2a_nicme_tuning,breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_hybrid,calibrated_cost_min,0.025,0.1,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.923828125,0.9398330733594319,0.5452143164708607,0.35904450750460853,0.18421766474242313,0.5,"[[0, 32], [0, 32]]",stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.025_l0.1_04-28_06-48,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.025_l0.1_04-28_06-48/metrics_20260428_064845_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/043_stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.025_l0.1.json,45.4021430015564,0.01767,0.01719,1.0,0.0,0.8281,0.8281,5.0,0.01767,0.01719,1.0,0.8281
stop2a_nicme_tuning,breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_hybrid,argmax,0.05,0.1,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.796875,False,False,False,0.0484375,0.484375,0.9375,0.0625,0.7317073170731707,0.34375,0.796875,0.796875,0.7927770859277707,0.055484765624999995,0.923828125,0.9398330733594319,0.6091535381514492,0.41721427879409173,0.238432920537889,,"[[21, 11], [2, 30]]",stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.05_l0.1_04-28_06-49,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.05_l0.1_04-28_06-49/metrics_20260428_064929_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/044_stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.05_l0.1.json,43.71217441558838,0.01767,0.01719,1.0,0.0,0.8281,0.8281,5.0,0.01767,0.01719,1.0,0.8281
stop2a_nicme_tuning,breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_hybrid,calibrated_cost_min,0.05,0.1,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.923828125,0.9398330733594319,0.5452176416808214,0.35904757092902273,0.18421895132711755,0.5,"[[0, 32], [0, 32]]",stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.05_l0.1_04-28_06-49,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.05_l0.1_04-28_06-49/metrics_20260428_064929_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/044_stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.05_l0.1.json,43.71217441558838,0.01767,0.01719,1.0,0.0,0.8281,0.8281,5.0,0.01767,0.01719,1.0,0.8281
stop2a_nicme_tuning,breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_hybrid,argmax,0.05,0.25,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.765625,False,False,False,0.0375,0.375,0.96875,0.03125,0.6888888888888889,0.4375,0.765625,0.765625,0.7555385790679908,0.044625390625,0.927734375,0.9347875251165723,0.6133943688172133,0.4214544764982722,0.20601382106542585,,"[[18, 14], [1, 31]]",stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.05_l0.25_04-28_06-50,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.05_l0.25_04-28_06-50/metrics_20260428_065013_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/045_stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.05_l0.25.json,44.68574666976929,0.01767,0.01719,1.0,0.0,0.8281,0.8281,5.0,0.01767,0.01719,1.0,0.8281
stop2a_nicme_tuning,breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_hybrid,calibrated_cost_min,0.05,0.25,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.927734375,0.9347875251165723,0.5543926744386611,0.36810294493452006,0.15080237535240604,0.5,"[[0, 32], [0, 32]]",stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.05_l0.25_04-28_06-50,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.05_l0.25_04-28_06-50/metrics_20260428_065013_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/045_stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.05_l0.25.json,44.68574666976929,0.01767,0.01719,1.0,0.0,0.8281,0.8281,5.0,0.01767,0.01719,1.0,0.8281
stop2a_nicme_tuning,breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_hybrid,argmax,0.1,0.1,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.796875,False,False,False,0.0484375,0.484375,0.9375,0.0625,0.7317073170731707,0.34375,0.796875,0.796875,0.7927770859277707,0.055484765624999995,0.923828125,0.9398330733594319,0.6091486006113283,0.41720953095587576,0.23842752166092396,,"[[21, 11], [2, 30]]",stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.1_l0.1_04-28_06-50,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.1_l0.1_04-28_06-50/metrics_20260428_065056_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/046_stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.1_l0.1.json,43.23335099220276,0.01767,0.01719,1.0,0.0,0.8281,0.8281,5.0,0.01767,0.01719,1.0,0.8281
stop2a_nicme_tuning,breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_hybrid,calibrated_cost_min,0.1,0.1,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.923828125,0.9398330733594319,0.5452103932860921,0.35904136938916764,0.18420884477725177,0.5,"[[0, 32], [0, 32]]",stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.1_l0.1_04-28_06-50,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.1_l0.1_04-28_06-50/metrics_20260428_065056_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/046_stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.1_l0.1.json,43.23335099220276,0.01767,0.01719,1.0,0.0,0.8281,0.8281,5.0,0.01767,0.01719,1.0,0.8281
stop2a_nicme_tuning,breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_hybrid,argmax,0.1,0.25,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.765625,False,False,False,0.0375,0.375,0.96875,0.03125,0.6888888888888889,0.4375,0.765625,0.765625,0.7555385790679908,0.044625390625,0.927734375,0.9347875251165723,0.6133847610080965,0.4214451668487661,0.20600764174014327,,"[[18, 14], [1, 31]]",stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.1_l0.25_04-28_06-51,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.1_l0.25_04-28_06-51/metrics_20260428_065144_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/047_stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.1_l0.25.json,47.763184785842896,0.01767,0.01719,1.0,0.0,0.8281,0.8281,5.0,0.01767,0.01719,1.0,0.8281
stop2a_nicme_tuning,breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_hybrid,calibrated_cost_min,0.1,0.25,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.927734375,0.9347875251165723,0.5543769334114361,0.3680887916764924,0.1507910146535555,0.5,"[[0, 32], [0, 32]]",stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.1_l0.25_04-28_06-51,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.1_l0.25_04-28_06-51/metrics_20260428_065144_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/047_stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.1_l0.25.json,47.763184785842896,0.01767,0.01719,1.0,0.0,0.8281,0.8281,5.0,0.01767,0.01719,1.0,0.8281
stop2a_nicme_tuning,breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_hybrid,argmax,0.2,0.25,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.765625,False,False,False,0.0375,0.375,0.96875,0.03125,0.6888888888888889,0.4375,0.765625,0.765625,0.7555385790679908,0.044625390625,0.927734375,0.9347875251165723,0.6133874756748594,0.42144781921926394,0.2060092156752944,,"[[18, 14], [1, 31]]",stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.2_l0.25_04-28_06-52,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.2_l0.25_04-28_06-52/metrics_20260428_065228_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/048_stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.2_l0.25.json,43.35975217819214,0.01767,0.01719,1.0,0.0,0.8281,0.8281,5.0,0.01767,0.01719,1.0,0.8281
stop2a_nicme_tuning,breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_hybrid,calibrated_cost_min,0.2,0.25,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.927734375,0.9347875251165723,0.5543812571382091,0.3680927727907731,0.15079384954791586,0.5,"[[0, 32], [0, 32]]",stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.2_l0.25_04-28_06-52,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.2_l0.25_04-28_06-52/metrics_20260428_065228_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/048_stop2a_tune_breakhis_balanced_prototype_convnext_hybrid_s0.2_l0.25.json,43.35975217819214,0.01767,0.01719,1.0,0.0,0.8281,0.8281,5.0,0.01767,0.01719,1.0,0.8281
stop2a_nicme_tuning,breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_logit_adjustment,argmax,0.025,0.0,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.921875,False,True,False,0.021875,0.21875,0.96875,0.03125,0.8857142857142857,0.125,0.921875,0.921875,0.921702960606802,0.021881249999999998,0.943359375,0.9358940798910613,0.5053225919590518,0.31800515400013485,0.2959365490823984,,"[[28, 4], [1, 31]]",stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.025_04-28_06-44,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.025_04-28_06-44/metrics_20260428_064410_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/037_stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.025.json,35.11236572265625,0.02973,0.02969,0.9688,0.03125,0.8438,0.8438,3.0,0.02973,0.02969,0.9688,0.8438
stop2a_nicme_tuning,breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_logit_adjustment,calibrated_cost_min,0.025,0.0,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.943359375,0.9358940798910613,0.3892434937358278,0.2223713123970474,0.20798840291264714,0.5,"[[0, 32], [0, 32]]",stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.025_04-28_06-44,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.025_04-28_06-44/metrics_20260428_064410_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/037_stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.025.json,35.11236572265625,0.02973,0.02969,0.9688,0.03125,0.8438,0.8438,3.0,0.02973,0.02969,0.9688,0.8438
stop2a_nicme_tuning,breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_logit_adjustment,argmax,0.05,0.0,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.9375,False,True,False,0.0203125,0.203125,0.96875,0.03125,0.9117647058823529,0.09375,0.9375,0.9375,0.9374389051808407,0.02031875,0.94921875,0.9489317462066355,0.4562777979475847,0.2749956219698836,0.27502130437642336,,"[[29, 3], [1, 31]]",stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.05_04-28_06-44,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.05_04-28_06-44/metrics_20260428_064448_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/038_stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.05.json,38.12091565132141,0.01406,0.01406,1.0,0.0,0.8594,0.8594,4.0,0.02973,0.02969,0.9688,0.8438
stop2a_nicme_tuning,breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_logit_adjustment,calibrated_cost_min,0.05,0.0,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.515625,True,False,False,0.0484375,0.484375,1.0,0.0,0.5079365079365079,0.96875,0.515625,0.515625,0.3671451355661882,0.16024414062499998,0.94921875,0.9489317462066355,0.33457326815047383,0.1850220606392424,0.15677648747083753,0.5,"[[1, 31], [0, 32]]",stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.05_04-28_06-44,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.05_04-28_06-44/metrics_20260428_064448_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/038_stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.05.json,38.12091565132141,0.01406,0.01406,1.0,0.0,0.8594,0.8594,4.0,0.02973,0.02969,0.9688,0.8438
stop2a_nicme_tuning,breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_logit_adjustment,argmax,0.1,0.0,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.9375,False,True,False,0.0203125,0.203125,0.96875,0.03125,0.9117647058823529,0.09375,0.9375,0.9375,0.9374389051808407,0.02031875,0.9462890625,0.9449270767339988,0.4775109072013075,0.2939284255232639,0.2886073384433985,,"[[29, 3], [1, 31]]",stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.1_04-28_06-45,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.1_04-28_06-45/metrics_20260428_064528_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/039_stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.1.json,39.2900116443634,0.01566,0.01562,1.0,0.0,0.8438,0.8438,4.0,0.02973,0.02969,0.9688,0.8438
stop2a_nicme_tuning,breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_logit_adjustment,calibrated_cost_min,0.1,0.0,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.9462890625,0.9449270767339988,0.362172024657037,0.20557874128574238,0.1764746210500876,0.5,"[[0, 32], [0, 32]]",stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.1_04-28_06-45,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.1_04-28_06-45/metrics_20260428_064528_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/039_stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.1.json,39.2900116443634,0.01566,0.01562,1.0,0.0,0.8438,0.8438,4.0,0.02973,0.02969,0.9688,0.8438
stop2a_nicme_tuning,breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_logit_adjustment,argmax,0.2,0.0,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.9375,False,True,False,0.0203125,0.203125,0.96875,0.03125,0.9117647058823529,0.09375,0.9375,0.9375,0.9374389051808407,0.02031875,0.9736328125,0.9767441302828985,0.4425085123420608,0.26312462179867935,0.2750790119171142,,"[[29, 3], [1, 31]]",stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.2_04-28_06-46,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.2_04-28_06-46/metrics_20260428_064615_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/040_stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.2.json,47.42142343521118,0.01406,0.01406,1.0,0.0,0.8594,0.8594,6.0,0.01406,0.01406,1.0,0.8594
stop2a_nicme_tuning,breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_logit_adjustment,calibrated_cost_min,0.2,0.0,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.515625,True,False,False,0.0484375,0.484375,1.0,0.0,0.5079365079365079,0.96875,0.515625,0.515625,0.3671451355661882,0.16024414062499998,0.9736328125,0.9767441302828985,0.3096914145749154,0.16801554822488557,0.159449625282795,0.5,"[[1, 31], [0, 32]]",stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.2_04-28_06-46,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.2_04-28_06-46/metrics_20260428_064615_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/040_stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.2.json,47.42142343521118,0.01406,0.01406,1.0,0.0,0.8594,0.8594,6.0,0.01406,0.01406,1.0,0.8594
stop2a_nicme_tuning,breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_logit_adjustment,argmax,0.35,0.0,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.890625,False,True,False,0.025,0.25,0.96875,0.03125,0.8378378378378378,0.1875,0.890625,0.890625,0.8899533284205354,0.02500625,0.9677734375,0.9695743427126642,0.5165628012585295,0.329686784995485,0.27450404688715935,,"[[26, 6], [1, 31]]",stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.35_04-28_06-46,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.35_04-28_06-46/metrics_20260428_064659_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/041_stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.35.json,43.682228326797485,0.01406,0.01406,1.0,0.0,0.8594,0.8594,5.0,0.01406,0.01406,1.0,0.8594
stop2a_nicme_tuning,breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_logit_adjustment,calibrated_cost_min,0.35,0.0,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.9677734375,0.9695743427126642,0.4072741413663768,0.24225374117881207,0.18031674019507146,0.5,"[[0, 32], [0, 32]]",stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.35_04-28_06-46,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.35_04-28_06-46/metrics_20260428_064659_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/041_stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.35.json,43.682228326797485,0.01406,0.01406,1.0,0.0,0.8594,0.8594,5.0,0.01406,0.01406,1.0,0.8594
stop2a_nicme_tuning,breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_logit_adjustment,argmax,0.5,0.0,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.828125,False,False,False,0.03125,0.3125,0.96875,0.03125,0.7560975609756098,0.3125,0.828125,0.828125,0.8246575342465754,0.031734765625,0.9580078125,0.9616613505470201,0.5529644451670371,0.3637055805983053,0.2697868570685386,,"[[22, 10], [1, 31]]",stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.5_04-28_06-47,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.5_04-28_06-47/metrics_20260428_064759_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/042_stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.5.json,60.67417287826538,0.01566,0.01562,1.0,0.0,0.8438,0.8438,6.0,0.01566,0.01562,1.0,0.8438
stop2a_nicme_tuning,breakhis_balanced_prototype,convnext,facebook/convnext-tiny-224,nicme_logit_adjustment,calibrated_cost_min,0.5,0.0,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.9580078125,0.9616613505470201,0.4600475420483285,0.28572497496975663,0.20239832839134145,0.5,"[[0, 32], [0, 32]]",stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.5_04-28_06-47,results/convnext_test/stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.5_04-28_06-47/metrics_20260428_064759_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/042_stop2a_tune_breakhis_balanced_prototype_convnext_logit_s0.5.json,60.67417287826538,0.01566,0.01562,1.0,0.0,0.8438,0.8438,6.0,0.01566,0.01562,1.0,0.8438
stop2a_nicme_tuning,breakhis_balanced_prototype,timm_dinov3_convnext_lora,timm/convnext_tiny.dinov3_lvd1689m,nicme_hybrid,argmax,0.025,0.1,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.59375,False,False,False,0.096875,0.96875,0.875,0.125,0.56,0.6875,0.59375,0.59375,0.5588547189819725,0.19863906249999996,0.6123046875,0.6213663738133627,0.6798646026065318,0.48700540716475843,0.07142982725054027,,"[[10, 22], [4, 28]]",stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.025_l0.1_04-28_07-11,results/timm_dinov3_convnext_lora_test/stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.025_l0.1_04-28_07-11/metrics_20260428_071109_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/079_stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.025_l0.1.json,30.297670602798462,0.1695,0.07344,0.9375,0.0625,0.5469,0.5469,2.0,0.1926,0.07656,0.9375,0.5156
stop2a_nicme_tuning,breakhis_balanced_prototype,timm_dinov3_convnext_lora,timm/convnext_tiny.dinov3_lvd1689m,nicme_hybrid,calibrated_cost_min,0.025,0.1,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.6123046875,0.6213663738133627,0.6820197249965568,0.488965373830925,0.05982920903370473,2.35,"[[0, 32], [0, 32]]",stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.025_l0.1_04-28_07-11,results/timm_dinov3_convnext_lora_test/stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.025_l0.1_04-28_07-11/metrics_20260428_071109_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/079_stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.025_l0.1.json,30.297670602798462,0.1695,0.07344,0.9375,0.0625,0.5469,0.5469,2.0,0.1926,0.07656,0.9375,0.5156
stop2a_nicme_tuning,breakhis_balanced_prototype,timm_dinov3_convnext_lora,timm/convnext_tiny.dinov3_lvd1689m,nicme_hybrid,argmax,0.05,0.1,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.59375,False,False,False,0.096875,0.96875,0.875,0.125,0.56,0.6875,0.59375,0.59375,0.5588547189819725,0.19863906249999996,0.6123046875,0.6213663738133627,0.6798646026065318,0.48700540716475843,0.07142982725054027,,"[[10, 22], [4, 28]]",stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.05_l0.1_04-28_07-11,results/timm_dinov3_convnext_lora_test/stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.05_l0.1_04-28_07-11/metrics_20260428_071138_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/080_stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.05_l0.1.json,29.131672382354736,0.1695,0.07344,0.9375,0.0625,0.5469,0.5469,2.0,0.1926,0.07656,0.9375,0.5156
